sample_index,timestamp_ms,ppg,ecg,pcg
8215,6571,21592,28264,638
8216,6571,21596,28264,667
8217,6571,21593,28260,691
8218,6571,21591,28247,717
8219,6571,21584,28228,743
8220,6571,21577,28202,786
8221,6571,21570,28163,798
8222,6571,21556,28121,852
8223,8831,21545,28083,875
8224,8831,21539,28055,850
8225,8831,21538,28042,783
8226,8831,21530,28024,735
8227,8831,21529,28015,672
8228,8831,21531,28013,629
8229,5251,21530,28002,618
8230,5251,21527,28006,583
8231,5251,21524,28000,589
8232,5251,21526,28000,600
8233,5251,21522,27999,591
8234,5251,21520,27995,572
8235,5251,21518,27992,611
8236,5251,21517,27990,625
8237,5251,21516,27987,624
8238,5251,21517,27986,635
8239,5251,21517,27985,678
8240,5251,21520,27991,703
8241,5251,21519,27993,729
8242,-209,21527,28001,759
8243,-209,21527,28011,805
8244,-209,21528,28021,851
8245,-209,21528,28025,901
8246,-209,21530,28034,958
8247,-209,21533,28041,1008
8248,825,21537,28049,1072
8249,825,21534,28056,1104
8250,825,21535,28060,1142
8251,825,21532,28062,1179
8252,825,21533,28064,1200
8253,825,21536,28065,1280
8254,825,21535,28063,1349
8255,825,21538,28069,1397
8256,825,21538,28068,1450
8257,825,21541,28068,1556
8258,825,21541,28073,1627
8259,825,21539,28075,1633
8260,825,21544,28079,1655
8261,-138,21547,28086,1710
8262,-138,21550,28087,1733
8263,-138,21548,28095,1783
8264,-138,21553,28100,1823
8265,-138,21555,28108,1872
8266,-138,21557,28110,1887
8267,-138,21554,28115,1920
8268,2938,21557,28122,1967
8269,2938,21557,28129,1975
8270,2938,21563,28131,1981
8271,2938,21561,28135,2128
8272,2938,21564,28140,2291
8273,2938,21565,28148,3669
8274,2938,21566,28153,3467
8275,2938,21565,28157,2477
8276,2938,21564,28161,2077
8277,2938,21564,28164,1963
8278,2938,21566,28166,2001
8279,2938,21564,28167,2003
8280,2549,21564,28167,2007
8281,2549,21565,28173,2013
8282,2549,21566,28174,2031
8283,2549,21572,28180,2047
8284,2549,21570,28185,2054
8285,2549,21576,28193,2032
8286,2549,21577,28204,1893
8287,-2020,21579,28210,2082
8288,-2020,21582,28218,2096
8289,-2020,21584,28225,2101
8290,-2020,21586,28231,2117
8291,-2020,21587,28233,2128
8292,-2020,21588,28230,2128
8293,-2020,21581,28217,2155
8294,-2020,21582,28198,2191
8295,-2020,21572,28177,2223
8296,-2020,21559,28142,2256
8297,-2020,21550,28097,2248
8298,-2020,21537,28059,2249
8299,-2020,21527,28030,2181
8300,-27883,21522,28006,2122
8301,-27883,21515,27990,2007
8302,-27883,21515,27982,1950
8303,-27883,21515,27977,1870
8304,-27883,21514,27974,1821
8305,-27883,21511,27971,1791
8306,239,21507,27973,1730
8307,239,21507,27971,1743
8308,239,21510,27972,1723
8309,239,21508,27977,1733
8310,239,21511,27976,1717
8311,239,21510,27976,1751
8312,239,21510,27976,1764
8313,239,21510,27985,1754
8314,239,21513,27984,1781
8315,239,21516,27985,1771
8316,239,21516,27989,1803
8317,239,21514,27993,1811
8318,239,21523,28003,1814
8319,25815,21577,28204,1824
8320,25815,21525,28025,1835
8321,25815,21532,28031,1838
8322,25815,21535,28042,1835
8323,25815,21537,28053,1817
8324,25815,21539,28062,1808
8325,-14904,21538,28067,1819
8326,-14904,21540,28072,1806
8327,-14904,21538,28074,1822
8328,-14904,21539,28076,1840
8329,-14904,21540,28075,1825
8330,-14904,21536,28070,1839
8331,-14904,21533,28071,1869
8332,-14904,21536,28070,1858
8333,-14904,21533,28069,1871
8334,-14904,21534,28071,1849
8335,-14904,21533,28077,1860
8336,-14904,21533,28074,1887
8337,-14904,21533,28080,1904
8338,-20674,21536,28084,1957
8339,-20674,21536,28087,1965
8340,-20674,21535,28092,1910
8341,-20674,21536,28095,1895
8342,-20674,21536,28097,1854
8343,-20674,21538,28106,1824
8344,-22558,21541,28120,1808
8345,-22558,21544,28125,1789
8346,-22558,21549,28132,1760
8347,-22558,21553,28145,1718
8348,-22558,21559,28153,1719
8349,-22558,21558,28158,1684
8350,-22558,21563,28162,1698
8351,-22558,21562,28169,1635
8352,-22558,21564,28173,1734
8353,-22558,21566,28178,1890
8354,-22558,21568,28184,3254
8355,-22558,21568,28187,3211
8356,-22558,21568,28198,2019
8357,-23658,21571,28202,1535
8358,-23658,21572,28206,1474
8359,-23658,21574,28205,1490
8360,-23658,21576,28214,1472
8361,-23658,21576,28218,1478
8362,-23658,21578,28222,1490
8363,-23658,21576,28227,1485
8364,6711,21578,28228,1491
8365,6711,21579,28232,1494
8366,6711,21577,28232,1488
8367,6711,21579,28237,1505
8368,6711,21579,28235,1498
8369,6711,21577,28235,1525
8370,6711,21573,28234,1511
8371,6711,21572,28233,1535
8372,6711,21570,28232,1565
8373,6711,21570,28234,1561
8374,6711,21569,28229,1584
8375,6711,21568,28213,1645
8376,27385,21561,28188,1673
8377,27385,21555,28159,1723
8378,27385,21550,28130,1728
8379,27385,21539,28098,1731
8380,27385,21531,28066,1728
8381,27385,21525,28045,1671
8382,27385,21523,28029,1597
8383,-26200,21525,28020,1507
8384,-26200,21521,28016,1440
8385,-26200,21522,28013,1382
8386,-26200,21526,28016,1350
8387,-26200,21525,28017,1303
8388,-26200,21525,28020,1296
8389,-26200,21529,28022,1302
8390,-26200,21528,28028,1296
8391,-26200,21533,28032,1280
8392,-26200,21535,28035,1280
8393,-26200,21534,28038,1289
8394,-26200,21537,28039,1301
8395,-26200,21535,28037,1299
8396,28172,21539,28037,1297
8397,28172,21537,28038,1299
8398,28172,21536,28042,1314
8399,28172,21536,28047,1316
8400,28172,21538,28050,1328
8401,28172,21537,28059,1318
8402,6463,21543,28070,1291
8403,6463,21541,28080,1305
8404,6463,21546,28085,1286
8405,6463,21549,28102,1297
8406,6463,21555,28110,1303
8407,6463,21555,28110,1338
8408,6463,21557,28117,1317
8409,6463,21553,28121,1378
8410,6463,21559,28122,1411
8411,6463,21560,28123,1434
8412,6463,21560,28129,1433
8413,6463,21559,28127,1486
8414,6463,21560,28128,1469
8415,4723,21562,28134,1535
8416,4723,21562,28135,1535
8417,4723,21562,28137,1599
8418,4723,21560,28142,1561
8419,4723,21564,28143,1642
8420,4723,21564,28150,1683
8421,-6427,21564,28150,1757
8422,-6427,21566,28157,1744
8423,-6427,21568,28161,1735
8424,-6427,21569,28166,1758
8425,-6427,21571,28172,1781
8426,-6427,21574,28180,1789
8427,-6427,21577,28184,1788
8428,-6427,21576,28196,1805
8429,-6427,21578,28198,1850
8430,-6427,21584,28208,1877
8431,-6427,21584,28212,1874
8432,-6427,21582,28218,1872
8433,-6427,21584,28224,1903
8434,-10987,21586,28225,2023
8435,-10987,21582,28228,2406
8436,-10987,21585,28229,4087
8437,-10987,21581,28234,3225
8438,-10987,21582,28235,2211
8439,-10987,21584,28242,1890
8440,-8675,21588,28240,1892
8441,-8675,21588,28245,1907
8442,-8675,21586,28245,1922
8443,-8675,21585,28250,1901
8444,-8675,21593,28253,1950
8445,-8675,21590,28256,2001
8446,-8675,21590,28259,1973
8447,-8675,21595,28261,2029
8448,-8675,21599,28272,2067
8449,-8675,21601,28279,2038
8450,-8675,21600,28274,2077
8451,-8675,21602,28275,2096
8452,-8675,21601,28276,2109
8453,1109,21600,28283,2117
8454,1109,21597,28281,2154
8455,1109,21596,28273,2153
8456,1109,21593,28268,2187
8457,1109,21585,28247,2253
8458,1109,21581,28217,2293
8459,1109,21569,28180,2305
8460,4650,21559,28146,2327
8461,4650,21559,28146,2325
8462,4650,21550,28110,2325
8463,4650,21543,28079,2286
8464,4650,21537,28060,2224
8465,4650,21531,28043,2171
8466,4650,21525,28032,2145
8467,4650,21526,28026,2112
8468,4650,21582,28228,2134
8469,4650,21525,28031,2130
8470,4650,21526,28032,2127
8471,4650,21529,28033,2147
8472,-1422,21528,28039,2163
8473,-1422,21527,28039,2172
8474,-1422,21531,28037,2195
8475,-1422,21525,28038,2201
8476,-1422,21526,28039,2246
8477,-1422,21528,28043,2230
8478,-1422,21531,28043,2248
8479,214,21531,28042,2273
8480,214,21532,28048,2268
8481,214,21536,28051,2282
8482,214,21539,28060,2291
8483,214,21537,28068,2289
8484,214,21541,28076,2297
8485,214,21545,28088,2285
8486,214,21549,28097,2287
8487,214,21553,28108,2315
8488,214,21556,28116,2301
8489,214,21558,28120,2299
8490,214,21556,28123,2288
8491,214,21556,28124,2269
8492,832,21556,28123,2259
8493,832,21556,28121,2256
8494,832,21556,28127,2243
8495,832,21553,28126,2256
8496,832,21557,28126,2262
8497,832,21555,28130,2303
8498,-4981,21552,28129,2293
8499,-4981,21558,28133,2267
8500,-4981,21558,28131,2219
8501,-4981,21553,28136,2214
8502,-4981,21553,28135,2211
8503,-4981,21549,28133,2171
8504,-4981,21550,28141,2176
8505,-4981,21548,28141,2192
8506,-4981,21550,28147,2167
8507,-4981,21557,28149,2185
8508,-4981,21556,28157,2168
8509,-4981,21560,28169,2105
8510,-4981,21560,28178,2127
8511,-9856,21562,28183,2255
8512,-9856,21571,28197,2674
8513,-9856,21568,28201,4019
8514,-9856,21572,28210,3110
8515,-9856,21575,28207,2323
8516,-9856,21573,28212,1999
8517,-5904,21575,28211,1952
8518,-5904,21572,28213,1967
8519,-5904,21577,28216,1945
8520,-5904,21572,28219,1937
8521,-5904,21571,28215,1930
8522,-5904,21570,28220,1937
8523,-5904,21575,28223,1939
8524,-5904,21575,28227,1950
8525,-5904,21578,28232,1939
8526,-5904,21578,28237,1951
8527,-5904,21584,28237,1951
8528,-5904,21583,28242,1961
8529,-5904,21580,28246,1964
8530,-635,21586,28249,1993
8531,-635,21586,28251,1971
8532,-635,21587,28248,1980
8533,-635,21585,28246,2023
8534,-635,21579,28231,2058
8535,-635,21575,28207,2074
8536,7527,21568,28178,2090
8537,7527,21557,28138,2096
8538,7527,21543,28107,2047
8539,7527,21534,28071,2015
8540,7527,21526,28047,1968
8541,7527,21522,28028,1901
8542,7527,21516,28021,1839
8543,7527,21515,28015,1783
8544,7527,21513,28005,1735
8545,7527,21514,28004,1732
8546,7527,21513,28009,1719
8547,7527,21516,28013,1709
8548,7527,21517,28016,1685
8549,7084,21513,28019,1670
8550,7084,21513,28023,1623
8551,7084,21518,28025,1644
8552,7084,21516,28029,1619
8553,7084,21517,28027,1618
8554,7084,21517,28030,1586
8555,7084,21520,28032,1599
8556,18069,21524,28036,1573
8557,18069,21522,28040,1568
8558,18069,21524,28044,1563
8559,18069,21529,28053,1567
8560,18069,21527,28062,1555
8561,18069,21533,28075,1535
8562,18069,21536,28085,1533
8563,18069,21539,28091,1559
8564,18069,21546,28097,1566
8565,18069,21541,28102,1566
8566,18069,21544,28106,1566
8567,18069,21544,28108,1573
8568,20617,21542,28108,1559
8569,20617,21547,28113,1583
8570,20617,21546,28115,1615
8571,20617,21548,28115,1628
8572,20617,21546,28115,1603
8573,20617,21547,28115,1553
8574,20617,21543,28116,1535
8575,-16247,21542,28118,1531
8576,-16247,21544,28121,1531
8577,-16247,21541,28125,1524
8578,-16247,21547,28127,1488
8579,-16247,21547,28133,1473
8580,-16247,21553,28137,1478
8581,-16247,21553,28145,1483
8582,-16247,21555,28152,1466
8583,-16247,21557,28155,1431
8584,-16247,21561,28166,1565
8585,-16247,21561,28175,1706
8586,-16247,21563,28177,2947
8587,-16247,21565,28184,2855
8588,4083,21566,28188,1898
8589,4083,21562,28191,1427
8590,4083,21560,28190,1151
8591,4083,21563,28188,1344
8592,4083,21558,28194,1322
8593,4083,21562,28195,1339
8594,24770,21564,28200,1334
8595,24770,21563,28203,1335
8596,24770,21563,28201,1371
8597,24770,21565,28207,1406
8598,24770,21568,28218,1424
8599,24770,21573,28229,1425
8600,24770,21584,28243,1429
8601,24770,21590,28249,1438
8602,24770,21592,28253,1461
8603,24770,21591,28256,1467
8604,24770,21591,28257,1471
8605,24770,21592,28257,1510
8606,24770,21590,28252,1535
8607,24887,21587,28238,1587
8608,24887,21581,28210,1621
8609,24887,21575,28174,1662
8610,24887,21575,28174,1699
8611,24887,21562,28135,1697
8612,24887,21552,28097,1681
8613,24596,21539,28070,1633
8614,24596,21536,28050,1577
8615,24596,21534,28036,1535
8616,24596,21529,28028,1471
8617,24596,21528,28020,1457
8618,24596,21530,28022,1450
8619,24596,21529,28021,1437
8620,24596,21525,28017,1457
8621,24596,21530,28024,1466
8622,24596,21529,28030,1467
8623,24596,21530,28030,1487
8624,24596,21528,28032,1503
8625,24596,21531,28032,1503
8626,20307,21531,28035,1501
8627,20307,21533,28040,1491
8628,20307,21532,28040,1511
8629,20307,21536,28044,1515
8630,20307,21539,28051,1509
8631,20307,21545,28059,1506
8632,-21732,21545,28069,1530
8633,-21732,21547,28072,1530
8634,-21732,21551,28083,1535
8635,-21732,21556,28096,1559
8636,-21732,21559,28103,1582
8637,-21732,21558,28112,1607
8638,-21732,21561,28120,1648
8639,-21732,21562,28122,1655
8640,-21732,21563,28127,1686
8641,-21732,21558,28130,1699
8642,-21732,21560,28133,1711
8643,-21732,21560,28132,1715
8644,-21732,21562,28134,1744
8645,-16445,21557,28140,1755
8646,-16445,21562,28138,1743
8647,-16445,21563,28142,1770
8648,-16445,21566,28146,1774
8649,-16445,21569,28149,1775
8650,-16445,21568,28152,1802
8651,-16445,21566,28156,1856
8652,-495,21568,28161,1841
8653,-495,21570,28166,1835
8654,-495,21567,28169,1825
8655,-495,21571,28173,1837
8656,-495,21576,28180,1823
8657,-495,21575,28186,1808
8658,-495,21580,28197,1831
8659,-495,21581,28202,1828
8660,-495,21583,28209,1834
8661,-495,21588,28217,1837
8662,-495,21587,28223,1851
8663,-495,21591,28229,1802
8664,11005,21595,28239,1891
8665,11005,21595,28248,2007
8666,11005,21595,28246,3258
8667,11005,21596,28249,3718
8668,11005,21599,28253,2368
8669,11005,21597,28261,1805
8670,11005,21596,28258,1693
8671,-2864,21597,28258,1727
8672,-2864,21600,28262,1725
8673,-2864,21600,28265,1742
8674,-2864,21601,28271,1744
8675,-2864,21605,28271,1749
8676,-2864,21603,28274,1772
8677,-2864,21605,28278,1776
8678,-2864,21607,28277,1787
8679,-2864,21608,28287,1797
8680,-2864,21611,28292,1819
8681,-2864,21610,28298,1841
8682,-2864,21612,28301,1845
8683,-2864,21616,28304,1855
8684,-1905,21615,28304,1872
8685,-1905,21618,28306,1899
8686,-1905,21613,28299,1923
8687,-1905,21609,28287,1936
8688,-1905,21603,28265,1997
8689,-1905,21596,28230,2029
8690,-21701,21586,28191,2030
8691,-21701,21574,28158,2043
8692,-21701,21562,28121,2057
8693,-21701,21556,28094,1991
8694,-21701,21547,28070,1947
8695,-21701,21542,28056,1904
8696,-21701,21536,28047,1839
8697,-21701,21534,28047,1822
8698,-21701,21534,28043,1802
8699,-21701,21532,28046,1777
8700,-21701,21534,28048,1771
8701,-21701,21535,28049,1786
8702,-21701,21539,28050,1779
8703,-21400,21538,28053,1790
8704,-21400,21543,28057,1778
8705,-21400,21545,28059,1797
8706,-21400,21546,28055,1776
8707,-21400,21543,28057,1749
8708,-21400,21547,28063,1776
8709,-16478,21550,28066,1786
8710,-16478,21551,28073,1769
8711,-16478,21551,28081,1766
8712,-16478,21553,28082,1764
8713,-16478,21557,28087,1762
8714,-16478,21551,28095,1791
8715,-16478,21551,28102,1797
8716,-16478,21554,28108,1799
8717,-16478,21553,28113,1830
8718,-16478,21554,28117,1835
8719,-16478,21548,28120,1840
8720,-16478,21554,28125,1849
8721,-16478,21552,28123,1860
8722,-11055,21552,28124,1858
8723,-11055,21549,28122,1872
8724,-11055,21550,28128,1883
8725,-11055,21548,28127,1904
8726,-11055,21550,28129,1895
8727,-11055,21547,28132,1914
8728,-4047,21553,28133,1934
8729,-4047,21550,28138,1936
8730,-4047,21555,28138,1920
8731,-4047,21551,28142,1904
8732,-4047,21553,28147,1873
8733,-4047,21552,28152,1884
8734,-4047,21551,28153,1872
8735,-4047,21555,28161,1852
8736,-4047,21556,28170,1847
8737,-4047,21557,28170,1858
8738,-4047,21562,28180,1865
8739,-4047,21563,28189,1877
8740,-4047,21568,28194,1845
8741,2255,21571,28200,1877
8742,2255,21574,28206,1914
8743,2255,21573,28210,2613
8744,2255,21567,28209,3664
8745,2255,21570,28210,2672
8746,2255,21572,28216,2000
8747,2255,21573,28220,1731
8748,7909,21570,28215,1703
8749,7909,21569,28219,1739
8750,7909,21570,28221,1712
8751,7909,21572,28222,1748
8752,7909,21574,28223,1754
8753,7909,21570,28227,1789
8754,7909,21571,28228,1776
8755,7909,21569,28230,1793
8756,7909,21570,28235,1782
8757,7909,21569,28234,1795
8758,7909,21569,28234,1791
8759,7909,21571,28237,1832
8760,-1373,21566,28240,1840
8761,-1373,21569,28238,1878
8762,-1373,21566,28239,1879
8763,-1373,21563,28236,1917
8764,-1373,21560,28233,1948
8765,-1373,21558,28222,1984
8766,-1373,21552,28152,2046
8767,249,21542,28163,2045
8768,249,21537,28137,2078
8769,249,21529,28106,2089
8770,249,21515,28075,2038
8771,249,21510,28056,1987
8772,249,21501,28036,1938
8773,249,21501,28021,1899
8774,249,21498,28016,1845
8775,249,21497,28013,1862
8776,249,21500,28010,1850
8777,249,21500,28008,1834
8778,249,21498,28009,1856
8779,249,21497,28013,1872
8780,640,21500,28014,1870
8781,640,21498,28019,1881
8782,640,21500,28021,1902
8783,640,21500,28022,1920
8784,640,21506,28028,1919
8785,640,21506,28028,1936
8786,3196,21504,28037,1941
8787,3196,21510,28039,1945
8788,3196,21510,28047,1943
8789,3196,21516,28058,1973
8790,3196,21520,28071,1985
8791,3196,21524,28078,1984
8792,3196,21524,28086,1990
8793,3196,21526,28099,1984
8794,3196,21530,28101,1989
8795,3196,21535,28107,1990
8796,3196,21536,28112,1967
8797,3196,21536,28116,2000
8798,3196,21536,28117,1842
8799,1051,21538,28121,1989
8800,1051,21536,28122,2031
8801,1051,21536,28121,2026
8802,1051,21537,28123,1974
8803,1051,21535,28124,1945
8804,1051,21537,28122,1959
8805,5215,21534,28120,1929
8806,5215,21537,28125,1779
8807,5215,21532,28121,1906
8808,5215,21533,28126,1891
8809,5215,21534,28132,1897
8810,5215,21531,28133,1847
8811,5215,21530,28136,1894
8812,5215,21533,28140,1882
8813,5215,21532,28143,1861
8814,5215,21536,28147,1985
8815,5215,21536,28148,2123
8816,5215,21539,28159,3214
8817,5215,21540,28158,3276
8818,-1965,21539,28163,2383
8819,-1965,21540,28168,1949
8820,-1965,21540,28176,1749
8821,-1965,21543,28182,1792
8822,-1965,21544,28179,1789
8823,-1965,21546,28184,1770
8824,-3450,21548,28186,1792
8825,-3450,21546,28188,1777
8826,-3450,21548,28192,1802
8827,-3450,21549,28201,1779
8828,-3450,21552,28200,1782
8829,-3450,21547,28207,1815
8830,-3450,21552,28209,1819
8831,-3450,21553,28212,1803
8832,-3450,21552,28215,1808
8833,-3450,21552,28212,1808
8834,-3450,21553,28218,1819
8835,-3450,21552,28219,1819
8836,-3450,21553,28218,1849
8837,2796,21552,28207,1859
8838,2796,21546,28189,1872
8839,2796,21541,28161,1936
8840,2796,21534,28136,1769
8841,2796,21526,28109,1959
8842,2796,21519,28072,1586
8843,2796,21506,28048,1879
8844,-5899,21505,28031,1777
8845,-5899,21500,28019,1748
8846,-5899,21498,28010,1715
8847,-5899,21498,28008,1681
8848,-5899,21500,28012,1650
8849,-5899,21502,28013,1642
8850,-5899,21502,28014,1649
8851,-5899,21503,28014,1635
8852,-5899,21501,28019,1617
8853,-5899,21502,28021,1606
8854,-5899,21504,28028,1621
8855,-5899,21504,28023,1617
8856,-4959,21505,28030,1627
8857,-4959,21504,28027,1641
8858,-4959,21504,28032,1634
8859,-4959,21510,28034,1641
8860,-4959,21510,28041,1648
8861,-4959,21515,28049,1657
8862,-4959,21519,28063,1671
8863,-23552,21521,28072,1669
8864,-23552,21525,28079,1685
8865,-23552,21523,28089,1680
8866,-23552,21525,28092,1674
8867,-23552,21525,28097,1681
8868,-23552,21526,28099,1679
8869,-23552,21526,28101,1679
8870,-23552,21526,28103,1699
8871,-23552,21527,28104,1700
8872,-23552,21527,28103,1709
8873,-23552,21531,28106,1754
8874,-23552,21529,28110,1778
8875,-23552,21528,28113,1789
8876,32648,21530,28113,1749
8877,32648,21529,28115,1743
8878,32648,21531,28120,1754
8879,32648,21530,28120,1728
8880,32648,21528,28122,1735
8881,32648,21528,28119,1735
8882,-15361,21529,28130,1741
8883,-15361,21529,28131,1745
8884,-15361,21531,28136,1744
8885,-15361,21533,28143,1744
8886,-15361,21533,28151,1705
8887,-15361,21539,28156,1801
8888,-15361,21545,28169,1921
8889,-15361,21541,28172,3269
8890,-15361,21547,28177,3330
8891,-15361,21550,28185,2169
8892,-15361,21554,28190,1648
8893,-15361,21554,28199,1568
8894,-15361,21555,28203,1589
8895,29268,21559,28210,1572
8896,29268,21563,28210,1562
8897,29268,21563,28217,1575
8898,29268,21565,28222,1586
8899,29268,21568,28227,1571
8900,29268,21573,28233,1574
8901,31046,21571,28235,1578
8902,31046,21575,28240,1571
8903,31046,21577,28249,1583
8904,31046,21580,28257,1585
8905,31046,21584,28261,1584
8906,31046,21586,28266,1601
8907,31046,21586,28264,1619
8908,31046,21586,28264,1638
8909,31046,21590,28262,1672
8910,31046,21580,28249,1681
8911,31046,21576,28226,1724
8912,31046,21565,28198,1746
8913,31046,21558,28164,1771
8914,3500,21546,28125,1759
8915,3500,21534,28090,1765
8916,3500,21529,28131,1635
8917,3500,21512,28040,1653
8918,3500,21512,28026,1522
8919,3500,21515,28018,1582
8920,-8041,21512,28014,1569
8921,-8041,21511,28025,1553
8922,-8041,21516,28023,1563
8923,-8041,21515,28029,1570
8924,-8041,21520,28035,1555
8925,-8041,21527,28041,1535
8926,-8041,21532,28046,1552
8927,-8041,21532,28051,1565
8928,-8041,21533,28056,1562
8929,-8041,21540,28055,1567
8930,-8041,21541,28061,1563
8931,-8041,21542,28062,1573
8932,-8041,21544,28064,1573
8933,-1550,21544,28067,1561
